domain,raw_count,processed_count
mandee.com,50,50
drugemporiuminc.com,10,10
royrogersrestaurants.com,50,50
savemart.com,83,83
foodpyramidonline.com,4,4
alfaromeousa.com,168,168
buckhorngrill.com,13,13
bargain-outlets.com,78,34
brownjugalaska.net,21,21
thegreatsteak.com,47,47
cubbys.com,35,35
heartlandfoodsstores.com,6,6
honest-1.com,67,67
samashmusic.com,46,46
calbanktrust.com,89,89
midfirst.com,71,71
seipdrug.com,11,11
frescoymas.com,26,26
slumberland.com,125,125
gamestop.com,3661,3661
platoscloset.com,482,482
hertz.com,3137,3137
goinpostal.com,165,165
blackstire.com,45,45
blendz.com,6,6
affordabledentalcare.com,10,10
suncoastrooferssupply.com,21,21
ugg.com,3697,59
solsticesunglasses.com,75,75
sayleoil.com,35,35
superonefoods.com,29,29
511tactical.com,54,54
bbtheatres.com,47,47
sonicdrivein.com,3618,3618
gigiscupcakesusa.com,69,69
worldoftile.net,16,16
freddysusa.com,361,361
windowworld.com,188,188
bostons.com,23,23
dicksmarket.com,2,2
camdennational.com,64,64
leesfoodmart.com,43,43
allbirds.com,5,5
aritzia.com,29,29
yogenfruz.com,52,52
pwlc.com,36,36
abraauto.com,413,413
hiexpress.com,3644,2102
brakemasters.com,78,78
starwoodhotels.com/tributeportfolio,22,21
vervecoffee.com,8,8
punchbowlsocial.com,16,16
choicehotels.com/comfort-inn,62,62
homewatchcaregivers.com,112,112
checksmart.com,52,52
originalmattress.com,111,111
netcostmarket.com,12,12
ddsdiscounts.com,242,242
billysimsbbq.com,43,43
portillos.com,63,63
cox.com,46,46
mysportsclubs.com,147,147
foodlandmkt.com,4,4
acerenttoown.com,22,22
thegardnerschool.com,20,20
irontribefitness.com,34,34
priceritesupermarkets.com,65,65
microsoftstore.com,89,89
enterprisetrucks.com,355,355
pls247.com,234,234
lazyacres.com,5,5
stretchzone.com,71,71
newburycomics.com,28,28
gymsource.com,33,33
calranch.com,25,25
coffeeculturecafe.com,1,1
kiddieacademy.com,290,290
playitagainsports.com,293,293
bobbienoonans.com,13,13
acmetools.com,10,10
havolinexpresslube.net,36,36
tristanmed.com,5,5
interlinksupply.com,59,33
maseratiusa.com,126,126
cardsmart.com,140,140
carlsjr.com/greenburrito,233,233
shopfuego.com/#atticsalt,68,28
wellsfargo.com,8271,5444
eastcoastwings.com,37,37
bomgaars.com,86,86
eighteeneight.com,53,53
stircrazy.com,5,5
vidafitness.com,6,6
rulerfoods.com,48,48
pgatoursuperstore.com,41,41
brandsmartusa.com,10,10
smithsfoodanddrug.com,5462,140
tcgrocery.com,37,37
thecounterburger.com,20,20
gmc.com,1689,1689
homegoods.com,1597,1024
precisiontune.com,252,252
leesmarketplace.com,5,5
security-finance.com/maverick-finance,924,25
citizens-bank.com,14,14
familiadental.com,42,42
lepainquotidien.com,97,97
bcbgeneration.com,108,108
kirklands.com,432,432
themaxchallenge.com,82,82
mayoclinichealthsystem.org,92,92
salvationarmyusa.org,1529,1414
kuehne-nagel.com,94,94
rickersrewards.com,59,59
medmen.com,23,23
specsonline.com,133,133
qualityinn.com,1655,1655
ladiesworkoutexpress.com,20,20
myowens.com,20,20
doublequick.com,61,61
petlifestores.com,53,53
sourceforsports.com,1,1
woodhousespas.com,65,65
sixt.com,107,107
eatnoon.com,6,6
sleepnumber.com,591,591
blastfitness.com,6,6
woodmans-food.com,17,17
noahs.com,56,56
marshallsonline.com,1202,1202
fitness19.com,119,119
rabentire.com,31,31
horseshoe.com,6,6
brixxpizza.com,30,30
comforcare.com,164,164
liberty-bank.com,58,58
gosuperpumper.com,33,33
pip.com,67,67
earthoriginsmarket.com,8,8
whataburger.com,827,827
tutortime.com,141,141
crownwineandspirits.com,12,12
fruthpharmacy.com,31,31
cohensfashionoptical.com,98,98
loansbyworld.com,1196,1196
sheetz.com,589,589
radissonred.com,2,2
hickoryfarms.com,531,531
rockinjump.com,43,43
shredit.com,129,129
freshandnaturalfoods.com,2,2
geico.com,191,191
talbots.com,544,544
cherokeecasino.com,10,10
bluewaterstores.com,18,18
agway.com,224,224
cupsfrozenyogurt.com,4,4
valentinos.com,38,38
garageclothing.com,131,131
yogurtini.com,15,15
drycleanusa.com,44,44
ae.com,1013,1013
roostersmgc.com,84,84
odfl.com,46,46
sweet-factory.com,28,28
donshula.com,21,21
amstarcinemas.com,4,4
bevmo.com,164,164
vince.com,54,54
alsbeef.com,8,8
in-n-out.com,344,344
yogasix.com,25,25
easymoneynow.com,23,23
duluthtrading.com,55,55
avis.com,1623,1623
stoptosavesupermarket.com,3,3
juniorscheesecake.com,6,6
intermountainhealthcare.org,267,267
bowlluckystrike.com,19,19
he-equipment.com,97,97
interceramicusa.com,12,12
aiowireless.com,50,50
rtacos.com,31,31
hancockwhitney.com,93,93
tacomayo.com,52,52
lifewaystores.com,131,131
americanmattress.com,57,57
berkshirebank.com,107,94
gemaire.com,92,92
landrover.com,183,183
firehousesubs.com,1190,1190
brothersxpress.com,31,31
pitapitusa.com,196,196
mhmurgentcare.com,1387,1387
t-mobile.com,5879,5294
abeandlouies.com,2,2
affordabledentures.com,268,268
dutchbros.com,327,327
tirediscounters.com,120,120
uscellular.com,690,690
finewineandgoodspirits.com,600,600
cathaybank.com,64,64
cashtyme.com,41,41
saksoff5th.com,129,129
cartridgeworld.com,254,254
rolls-roycemotorcars.com,44,44
lgstoreswv.com,122,122
speedytransmission.com,15,15
fabletics.com,31,31
liquorandwineoutlets.com,78,78
donpablos.com,1,1
redroof.com/hometowne-studios,53,53
buckstove.com,881,15
fult.com,254,244
papayaclothing.com,77,77
maverik.com,329,329
rivierafitnesscenters.com,9,9
binnys.com,40,40
rxoptical.com,54,54
dippindots.com,10311,10
bgca.org,3778,3778
tomntoms.com,8,8
kellyservices.com,531,531
gbyguess.com,283,283
mauitacos.com,9,9
silverfoxcafe.com,3,3
raisingcanes.com,421,421
ladybirdacademy.com,24,24
cellularsales.com,767,767
bobsumereltire.com,16,16
regalnails.com,801,801
bigleaguebarbers.com,46,46
foodaramatexas.com,10,10
tileforlessnw.com,4,4
ghirardelli.com,23,23
linsgrocery.com,7,7
golfgalaxy.com,95,95
colehaan.com,110,110
donatos.com,183,183
365bywholefoods.com,12,12
bowlmor.com,15,15
valleylearningcenters.com,9,9
surplus-warehouse.com,83,46
mcclureoilcorp.com,36,36
lukoilamericas.com,234,234
westlakehardware.com,129,129
brakesplus.com,80,80
froyoworld.com,10,10
tryphotels.com,9,9
chipotle.com,2460,2460
saxbyscoffee.com,27,27
lynnsdakotamart.com,10,10
fitnessconnection.com,41,41
kreationjuice.com,16,16
usaveitpharmacy.com,26,26
choctawcasinos.com,22,22
heidisbrooklyndeli.com,16,16
thaiexpress.ca,304,304
agland.coop,67,67
bbvacompass.com,1270,1270
foodprideonline.com,36,36
dsw.com,548,548
jared.com,251,251
theory.com,40,40
binsons.com,15,15
mission-bbq.com,77,77
selectospr.com,34,34
woofgangbakery.com,103,103
saladworks.com,88,88
eskimohut.com,30,30
moxies.com,65,65
pourboyoil.com,7,7
shanesribshack.com,68,68
fisherautoparts.com,350,350
reddyice.com,107,107
safelite.com,647,647
zinburger.com,17,17
foodland.com,37,37
loafnjug.com,155,155
steakescape.com,36,36
pfchangs.com,219,219
madgreens.com,33,33
bankesb.com,16,16
arteagasfoodcenter.com,8,8
mrhero.com,116,116
cheddars.com,175,175
tiresplus.com,467,467
prontoinsurance.com,321,321
merchantstire.com,258,258
iparty.com,882,882
rocklandtrust.com,72,72
terrymarket.com,10,10
fleetpride.com,419,250
chimasteakhouse.com,4,4
freshfoods.us,13,13
graeters.com,53,53
sirloinstockade.com,13,13
baileysgym.com,15,15
eriksdelicafe.com,26,26
pmpediatrics.com,42,42
enger-tire.com,328,328
usps.com,31190,31190
lubefast.com,49,49
washtrust.com,100,33
ramada.com,353,353
prosourcefloors.com,143,143
pizzapatron.com,85,85
oggis.com,15,15
carstar.com,641,641
suburbanhotels.com,58,58
acburger.com,62,62
jeffersondentalclinics.com,83,83
speedeeoil.com,157,157
gliks.com,67,67
bojangles.com,759,759
portraitinnovations.com,97,97
costuless.com,3,3
beallstx.com,793,186
kloecknermetals.com,49,49
lottoil.com,21,21
expresspros.com,744,744
tillys.com,233,233
bricktops.com,8,8
nandos.com,42,42
nationwidevision.com,118,118
gatewayacademy.com,111,8
xfinity.com,518,518
wyndhamhotels.com/microtel,306,306
viaero.com,57,57
hartz-chicken.com,62,62
gordmans.com,103,103
sullivansfoods.net,11,11
orkin.com,397,397
pulpjuiceandsmoothie.com,33,33
mountainhardwear.com,2,2
loverslane.com,32,32
pittsburghbluesteak.com,3,3
brightsideacademy.com,61,61
gowireless.com,723,723
ledopizza.com,103,103
ruralking.com,112,112
originalpancakehouse.com,132,132
mrsfields.com,156,156
newhorizonacademy.net,75,75
pizzajoes.com,41,41
fiestafreshmexicangrill.com,3,3
a1mri.com,13,13
hi-schoolpharmacy.com,178,11
pizzainn.com,155,155
fairplayfoods.com,7,7
rockymountainurgentcare.com,8,8
devonsjewelers.com,12,12
carolinaalehouse.com,29,29
adamsdrugs.net,12,12
westamerica.com,66,66
novanthealth.org,103,103
tomjames.com,85,85
grandluxcafe.com,14,14
bankfive.com,15,15
manhattanbagel.com,61,61
federalmogul.com,24,24
saturdayssalon.com,16,16
maritimeenergy.com,18,18
maccosmetics.com,973,973
barberitos.com,51,51
drgsweightloss.com,15,15
24-7stores.com,10,10
quicklane.com,894,894
wildbynature.com,5,5
westerndental.com,242,242
perfumania.com,123,123
buchefoods.com,4,4
northgatemarkets.com,40,40
tjmaxx.com,1212,1212
bounceu.com,37,37
menards.com,317,317
searsauto.com,191,191
procuts.com,2,2
drafthouse.com,50,50
thecompassschool.com,7,7
klingensmiths.com,8,8
lcbo.com,659,659
citymattress.com,23,23
lazydogrestaurants.com,33,33
mudbay.com,57,57
econolube.com,94,94
shopaplusrentals.com,20,20
townpumpconvenience.com,79,79
dwfoods.com,10,10
linex.com,888,888
johnnybruscos.com,66,66
viaviterestaurant.com,1,1
katespade.com,214,214
arcb.com,214,214
lego.com,100,100
modells.com,151,151
myrighttime.com,19,19
drivetime.com,138,138
eyecarecenter.com,38,38
shopfuego.com,68,27
crateandbarrel.com,109,109
sedanos.com,34,34
buteramarket.com,14,14
signsnow.com,86,86
bobs-steakandchop.com,15,15
physicianoneurgentcare.com,18,18
fitnessfactorygym.com,5,5
copelandsofneworleans.com,15,15
divinesauto.com,16,16
onemainfinancial.com,1581,1581
theoriginalpizzaking.com,61,61
greatwesternbank.com,175,175
provinos.com,9,9
dickssportinggoods.com,680,680
intelligentsiacoffee.com,14,14
sarkujapan.com,202,202
martinizing.com,169,169
medstarhealth.org,145,145
kmtire.com,29,29
speedway.com,2989,2989
jetro.com,12,12
medcareurgentcare.com,7,7
raymourflanigan.com,140,140
security-finance.com/zia-finance,924,5
lifepointhospitals.com,89,89
rag-bone.com,30,30
titleboxingclub.com,185,185
mysunfresh.com,9,9
beerknurd.com,16,16
800degreespizza.com,8,8
countrymax.com,17,17
runnings.com,43,43
daveandbusters.com,132,132
bekins.com,133,28
nafnafgrill.com,37,37
10fitness.com,13,13
mbusa.com,375,375
pioneersupermarkets.com,20,20
greatamericancookies.com,366,366
zoup.com,83,83
lesschwab.com,490,490
primarpetro.com,13,13
jgilberts.com,6,6
weigels.com,67,67
petsbarn.com,22,22
5starrentalpurchase.com,3,3
discountcar.com,326,326
froyoyogurt.com,7,7
fastfix.com,154,154
sixflags.com,18,18
ztejas.com,4,4
harborfreight.com,978,978
camillescafe.com,18,18
kentowery.com,36,36
haagendazsshoppecompany.com,211,211
justsportsaz.com,18,18
shaneco.com,20,20
rajbhog.com,12,12
electronicexpress.com,19,19
dionsbest.com,12,12
modpizza.com,452,452
marinemax.com,65,65
onohawaiianbbq.com,99,99
mackenzieriverpizza.com,26,26
terminix.com,371,371
southernarizonaurgentcare.com,9,9
gtpie.com,15,15
risris.com,22,22
turkeyhillstores.com,30,30
uhrrents.com,9,9
pizzafactory.com,106,106
remkes.com,6,6
biscuitscafe.com,22,22
harpsfood.com,81,81
rameysmarketplace.com,23,23
craftwarehouse.com,8,8
nhccare.com,122,122
viewhouse.com,3,3
al-eds.com,14,14
sweetgreen.com,272,272
daisoglobal.com,75,75
fastsigns.com,633,633
dontbebroke.com,48,48
countryfairstores.com,71,71
allianceurgentcare.com,6,6
dunnedwards.com,140,140
candybouquet.com,5,5
staystudio6.com,139,139
gomongo.com,23,23
casper.com,27,27
jjill.com,283,283
rogersandhollands.com,77,77
happynails.com,48,48
ardene.com,3,3
gazbah.com,9,9
pods.com,206,206
hermes.com,36,36
godiva.com,138,138
casualmale.com,328,89
lkqpickyourpart.com,73,73
hardees.com,1856,1856
billmillerbbq.com,77,77
chicosofftherack.com,126,126
mattress1.com,225,225
bushschicken.com,81,81
tealsmarket.com,11,11
homelandstores.com,30,30
comfortkeepers.com,488,488
mypopularbanking.com,49,49
volcom.com,70,70
coffeebean.com,275,275
sitnsleep.com,38,38
mhgas.com,20,20
sportsauthority.com,729,729
jalexandersholdings.com/stoneyriver,16,16
kawasaki.com,885,885
abcstores.com,75,75
eurekarestaurantgroup.com,25,25
unitedrentals.com,1105,1105
wagner-oil.com,15,15
kingkullen.com,33,33
sleepexperts.com,36,36
bakersdrivethru.com,39,39
cogos.com,43,43
barneys.com,28,28
fremontchicago.com,1,1
redhotandblue.com,14,14
elietahari.com,25,25
performancebike.com,3,3
cashmaxtexas.com,38,38
woolrich.com,5,5
ferrari.com,38,38
maclonline.com,31,31
davita.com,3471,3471
warehousemarket.com,6,6
topgolf.com,60,60
big10tires.com,121,121
huntsvillehospital.org,106,106
stayinns.com/#jameson-inn,9,9
shoprentone.com,83,83
whichwich.com,411,411
fastlane-cstore.com,40,40
accuridewheelendsolutions.com,4,4
tommybahama.com,154,154
primaryhealth.com,40,40
kw.com,1217,1217
brownsshoefitco.com,76,76
peachwaveyogurt.com,41,41
ringpower.com,33,33
edwardjones.com,13586,13586
yafokitchen.com,3,3
russellcellular.com,564,564
bigriverla.com,13,13
rockler.com,38,38
hosss.com,35,35
buc-ees.com,35,35
accuquest.net,151,151
centracare.org,40,40
rentacenter.com,2255,2255
hallmark.com,2380,2380
malco.com,1,1
sunoco.com,6491,6491
valentino.com,19,19
lubestop.com,15,15
fostersfreeze.com,71,71
lucillesbbq.com,24,24
southernstates.com,1586,167
sunrisepreschools.com,30,30
campingworld.com,162,162
feel-rite.com,5,5
doctorsonduty.com,10,10
carhartt.com,30,30
checkngo.com,861,861
huntingtonhelps.com,286,286
goodyearctsc.com,202,202
howardbank.com,19,19
shopamericanrental.com,53,53
frys.com,34,34
blockbusterexpress.com,1,1
petdepot.net,29,29
chuzefitness.com,32,32
urgentteam.com,52,26
royalfarms.com,134,134
petsuppliesplus.com,454,454
coffeecupfuelstops.com,9,9
expressoil.com,254,254
beallsflorida.com,60,60
huddlehouse.com,345,345
svsvision.com,81,81
rebeccaminkoff.com,4,4
security-finance.com/continental-loans,823,28
marlowstavern.com,23,23
nyandcompany.com,402,402
grizzlysgrill.com,8,8
stewleonards.com,7,7
petvalu.com,830,830
acornmarkets.com,17,17
marketdistrict.com,16,16
festfoods.com,31,31
fatz.com,35,35
ultimartstores.com,32,32
lelabofragrances.com,23,23
jhoil.com,2,2
2ndwindexercise.com,88,88
zoomtan.com,85,85
tandyleather.com,117,117
truereligion.com,103,103
wincofoods.com,126,126
patientfirst.com,82,82
thestorageprosonline.com,1258,1258
bubbas33.com,26,26
tiendascapri.com,15,15
gerbercollision.com,491,491
savergroup.com,51,51
metropcs.com,9234,146
tobaccooutletplusgrocery.com,21,21
superthrifty.com,16,16
patsmarketplace.com,2,2
coldwellbankerhomes.com,719,719
terribleherbst.com,20,20
jockey.com,71,71
dunnbrothers.com,76,76
attexperience.com,1284,1284
vitaminshoppe.com,769,769
goldennugget.com,5,5
krispykreme.com,354,354
campero.com,79,79
mrhandyman.com,144,144
miniusa.com,123,123
topshop.com,11,11
fastautoloansvirginiainc.com,49,49
cinepolisusa.com,21,21
theedgefitnessclubs.com,21,21
ubreakifix.com,497,497
landmarktheatres.com,49,49
paylesscar.com,108,108
cvsfamilyfoods.com,27,10
hobbylobby.com,871,871
six02.com,27,27
labellamarkets.com,2,2
lasenza.com,137,137
mendocinofarms.com,24,24
rocksugarpanasiankitchen.com,2,2
discount-drugmart.com,75,75
familyfarmandhome.com,61,61
lepeep.com,46,46
adventureisland.com,1,1
statefarm.com,19081,19081
harley-davidson.com,848,848
adeccousa.com,308,308
pappadeaux.com,40,40
bestonetire.com,63,63
daysinn.com,1491,1491
childrensworkshop.com,20,20
mtb.com,1404,1404
lavidamassage.com,51,51
maxmuscle.com,101,101
bluemercury.com,186,186
citygear.com,141,141
bouchonbistro.com,14,14
harrahs.com,6,6
o2bkids.com,14,14
rednersmarkets.com,111,111
checkcity.com,69,69
thecheesecakefactory.com,207,207
gassertruevalue.com,7,7
youthlandacademy.com,18,18
firebirdsrestaurants.com,51,51
marbleslab.com,234,234
ardensgarden.com,16,16
ultrastarmovies.com,2,2
beckertire.com,24,24
apoyo-financiero.com,29,29
mardel.com,33,33
carrierenterprise.com,210,210
mcmenamins.com,59,59
lundsandbyerlys.com,27,27
americanbodyworks.com,14,14
partyland.com,17,17
super-saver.com,10,10
mckesson.com,10,10
huhot.com,69,69
synovus.com,251,251
pigtailsandcrewcuts.com,62,62
newsomept.com,475,475
dentalservice.net,58,58
flamebroilerusa.com,196,196
autobell.com,83,83
ufcgym.com,108,108
winsupplyinc.com,552,552
bigboy.com,78,78
trufitathleticclubs.com,36,36
speedyqmarkets.com,18,18
hometownbuffet.com,94,52
safewaycommunitymarkets.com,4,4
jetspizza.com,386,386
tuffy.com,170,170
picknsave.com,3564,96
watermillexpress.com,1069,1069
bristolfarms.com,13,13
zegna.com,62,62
losaltosranchmarket.com,7,7
rapidfiredpizza.com,36,36
texaslandandcattle.com,3,3
roomstogokids.com,225,225
flooringamerica.com,348,348
nghs.com,7,7
9round.com,627,627
autonation.com,320,249
coolcuts4kids.com,38,38
mainevent.com,44,44
eatatelmers.com,29,29
floridahospital.com,273,273
bestwestern.com,2013,2013
eddiebauer.com,297,297
homewoodsuites3.hilton.com,500,500
aquaticabyseaworld.com,3,3
jaegerlumber.com,7,7
ragstock.com,38,38
superiorpoolproducts.com,76,76
interimhealthcare.com,326,326
usaa.com,5,5
advanceautoparts.com,4351,4301
kabukirestaurants.com,17,17
countrysidecoop.com,62,53
alafarm.com,61,61
zabas.com,7,7
pluckers.com,23,23
labelshopper.com,85,85
bigdoil.com,16,16
aimmailcenters.com,47,47
rubys.com,33,33
saloncentric.com,581,581
oceanstatejoblot.com,134,134
honeygrow.com,27,27
vancleefarpels.com,32,32
lawrencebros.com,5,5
chase.com,5362,5362
fiatusa.com,376,376
marcustheaters.com,68,68
superamerica.com,285,285
golfsmith.com,75,75
bankozarks.com,256,256
limefreshmexicangrill.com,11,11
bankatpeoples.com,21,21
cashamerica.com,1092,641
firstmerit.com,10,10
southernshingles.com,33,33
johnnysph.com,41,41
sterlingautobody.com,344,344
mgmwineandspirits.com,36,36
gopackagingstore.com,38,38
marketofchoice.com,12,12
tirebarn.com,30,30
aliceandolivia.com,23,23
rexelusa.com,180,180
halfpricebooks.com,125,125
medpost.com,73,73
tirefactory.com,147,147
rogansshoes.com,32,32
lukeslocker.com,2,2
destinationxl.com,328,233
ccfi.com/cash1today,32,32
expresslube.com,538,538
ncgmovies.com,24,24
amcareinc.com,10,10
afw.com,14,14
clubmetrousa.com,11,11
maggianos.com,52,52
williegs.com,2,2
dxpe.com,19,19
sesameplace.com,1,1
columbia.com,10664,123
grimaldispizzeria.com,43,43
burgatorybar.com,9,9
abercrombie.com,258,258
lamadeleine.com,86,86
gowesco.com,54,53
worldofbeer.com,65,65
englishcolor.com,56,56
elementsmassage.com,252,252
pinotspalette.com,135,135
volvocars.com,287,287
americanfreight.com,162,162
showmars.com,31,31
nypizzeria.com,35,35
baptistjax.com,4,4
hairclub.com,118,118
buona.com,25,25
clubfitness.us,23,23
sunshinefoodstores.com,15,15
pro-cuts.com,61,61
goodyear.com,17387,40
earls.ca,10,10
westfield.com,32,32
parksterlingbank.com,174,174
wachovia.com,41,41
wagamama.us,5,5
desertsuntanning.com,45,45
acecashexpress.com,982,982
culinarydropout.com,6,6
fasttrackurgentcare.com,8,8
freewayinsurance.com,77,77
bowlbrunswick.com,295,38
ccfi.com/californiabudgetfinance,301,301
simplesimonspizza.com,170,170
houseofjerky.net,38,38
atlantabread.com,29,29
primroseschools.com,427,427
hoag.org,46,46
grouchos.com,34,34
nucara.com,38,38
shopatgrants.com,16,16
pinchapenny.com,253,253
valvoline.com,1463,1463
onehanesplace.com,232,104
mfaoil.com,354,354
choicehotels.com/rodeway-inn,604,604
gameworks.com,7,7
greenbergdental.com,93,93
cremedelacreme.com,10,10
joeyrestaurants.com,4,4
cicispizza.com,133,133
wagabag.com,18,18
memorialhermann.org,273,273
fourwindscasino.com,4,4
style-encore.com,70,70
myeyelab.com,139,23
aamco.com,604,604
advancedradiology.com,30,30
calvinklein.com,189,189
californiaclosets.com,133,133
proscan.com,32,32
lunagrill.com,30,30
pizzastudio.com,23,23
tacobueno.com,146,146
seaworld.com,3,3
extremebodyshaping.com,69,69
meamedicalclinics.com,19,19
polaris.com,1073,97
