domain,raw_count,processed_count
deadriver.com,51,51
newks.com,128,128
comparefoodsdirect.com,22,22
hamricks.com,20,20
carterlumber.com,124,124
arcthrift.com,46,46
redhedoil.com,19,19
samsonite.com,4684,143
gomart.com,122,122
elephantbar.com,7,7
potbelly.com,481,481
kmart.com,213,213
anotherbrokenegg.com,69,69
hawthorneonlinestore.com,3,3
ewjamesandsons.com,10,10
weberjudd.com,11,11
santanderbank.com,1952,1952
cheeziespizza.com,9,9
greenleafsbananas.com,31,31
cosbar.com,19,19
fourseasons.com,35,35
mardenssurplus.com,14,14
footsolutions.com,72,72
davios.com,10,10
mccarthytire.com,49,49
groundround.com,21,21
aureliospizza.com,41,41
ccbg.com,69,69
sbarro.com,314,314
fragranceoutlet.com,111,111
phillips66.com,29,29
traderjoes.com,492,492
farmking.com,6,6
miracle-ear.com,1461,1461
lovemrswinners.com,14,14
smartcareuc.com,7,7
millerpaint.com,76,57
rosesdiscountstores.com,367,174
foodcountryusainc.com,10,10
qualityoilnc.com,142,142
heightsfinance.com,114,114
pic-n-pac.com,15,15
getitnowstores.com,44,44
puttputt.com,38,38
hcsbonline.com,727,436
jimmyjazz.com,53,53
habitburger.com,272,272
maxstudio.com,9,9
imagesun.com,8,8
security-finance.com/merit-finance,924,3
millersalehouse.com,93,93
homeruninnpizza.com,8,8
wolffurniture.com,18,18
afcurgentcare.com,214,214
54thstreetgrill.com,17,17
quillinsfoods.com,9,9
lcca.com,256,256
bosley.com,73,73
tonyromas.com,38,38
qualitydairy.com,30,30
fosteroil.com,35,35
dierbergs.com,24,24
surewaysupermarket.com,1,1
farmandfleet.com,41,41
atrias.com,6,6
baymontinns.com,521,521
bravoitalian.com,44,44
omnihotels.com,55,55
lotaburger.com,74,74
altitudetrampolinepark.com,59,59
bellacinosgrinders.com,54,54
coopershawkwinery.com,44,44
firstcitizens.com,637,545
minuteclinic.com,719,719
nothingbundtcakes.com,304,304
donutconnection.com,106,106
shoppersworldusa.com,34,34
mickeyscstores.com,17,17
mascomabank.com,28,28
fruttabowls.com,50,50
logansroadhouse.com,201,201
allinahealth.org,379,143
worldwrapps.com,2,2
creativekidslearningcenter.com,10,10
barbour.com,15,15
titlenine.com,19,19
fleetfeetsports.com,179,179
tendergreens.com,31,31
petsupermarket.com,218,218
regions.com,1659,1659
lampsplus.com,37,37
freshthyme.com,78,78
houlihans.com,62,62
brakecheck.com,43,43
hemispheres-us.com,8,8
honda.com,1061,1061
kwikstop.org,22,22
chicagocutsteakhouse.com,24,24
larosas.com,65,65
fmb.com,26,26
bobaloca.com,21,21
getgocafe.com,262,262
econrads.com,38,38
skippers.com,63,63
kidskare.net,12,12
greatexpressions.com,188,188
carx.com,158,158
finishmaster.com,204,204
jfminc.net,11,11
nbarizona.com,57,57
uberrito.com,6,6
cincinnatibell.com,149,149
countryhomelearningcenter.com,10,10
studiomoviegrill.com,32,32
aireserv.com,200,200
carquest.com,1349,1349
gadabout.com,9,9
thefloortrader.com,32,32
americangirl.com,18,18
barlouie.com,24,24
islandpacificmarket.com,15,15
eyemartexpress.com,193,193
davisoil.net,19,19
mrjims.pizza,47,47
stonewoodgrill.com,9,9
stelizabeth.com,312,312
wildflowerbread.com,16,16
harkins.com,34,34
wendys.com,6234,6234
lithia.com,188,188
panerabread.com,2165,2165
tesla.com,117,117
redlobster.ca,27,27
youfithealthclubs.com,112,112
rochebros.com,17,17
hardees.com/redburrito,1848,293
simplyss.com,137,137
pacificwesternbank.com,74,74
ccmdcenters.com,13,13
bareburger.com,34,34
wyndhamhotels.com/wyndham-grand,93,10
newportdental.com,83,11
e-arc.com,153,153
musicgoround.com,38,38
53.com,1207,1207
rapidrefill.com,2,2
abcwarehouse.com,43,43
bangor.com,62,62
eileenfisher.com,77,77
elchico.com,25,25
praxair.com,376,376
leosconeyisland.com,60,60
adventisthealthsystem.com,102,102
yogurtmountain.com,38,38
secondspin.com,4,4
autovalue.com,5180,131
bibibop.com,32,32
lassus.com,35,35
lennys.com,82,82
grottorestaurants.com,7,7
dollarcastle.com,11,11
bradleygas.com,48,48
themelt.com,7,7
spanglesinc.com,27,27
jackscarpet.com,1,1
waterway.com,23,23
starfirestores.com,21,21
giant.com,258,258
examone.com,106,106
mrtransmission.com,79,79
sportsmanswarehouse.com,93,93
tote-a-poke.com,9,9
swissfarms.com,12,12
rubytuesday.com,491,491
glassusa.com,433,433
lifetimefitness.com,151,151
stinehome.com,11,11
threedog.com,47,47
ilfornaio.com,21,21
abbys.com,36,36
mastercuts.com,239,239
lewisdrug.com,61,61
tgifridays.com,422,422
bhphotovideo.com,1,1
judeconnally.com,2,2
childrenscourtyard.com,58,58
marcos.com,927,927
simon.com,209,209
tuttifruttiglobal.com,180,180
heritagecooperative.com,66,66
cornerbakerycafe.com,178,178
einsteinbros.com,700,700
martinsfoods.com,27,27
batteriesplus.com,742,742
olympiasports.net,157,157
gulfoil.com,1618,1618
myfoodcity.com,46,46
txfb-ins.com,287,287
cat.com,522,522
thelearningexperience.com,241,241
freshmarketstores.com,13,13
quarlesfleetfueling.com,112,112
stansdonutschicago.com,10,10
ikea.com,65,65
uncleedsoil.com,29,29
wgrfurniture.com,12,12
house.hyatt.com,91,91
umpquabank.com,255,255
usautoforce.com,23,23
habitat.org,2136,1481
rodiziogrill.com,22,22
pivotphysicaltherapy.com,266,266
rocknjoe.com,7,7
chucklesstores.com,30,30
tahoejoes.com,8,8
whiteoakstation.com,67,67
eataly.com,6,6
pizzamyheart.com,25,25
orangetheoryfitness.com,1157,1157
guitarcenter.com,291,291
buffalowingsandrings.com,57,57
novacare.com,1625,531
gucci.com,59,59
silverdiner.com,16,16
clevelandclinic.org,269,269
foodtownshopper.com,31,31
titlemax.biz,1435,1435
thecolumbiabank.com,241,29
alliedbuilding.com,215,215
phillypretzelfactory.com,165,165
navyfederal.org,25147,186
carltonhairinternational.com,9,9
moosejaw.com,11,11
cowboychicken.com,25,25
frenchconnection.com,4,4
kellyexpressmart.com,15,15
gandermountain.com,70,65
freemanhealth.com,157,157
bigapplebagels.com,59,59
starwoodhotels.com/fourpoints,130,130
mymdnow.com,47,42
lakeshorelearning.com,51,51
needs.ca,142,142
buick.com,1974,1974
raleys.com,131,4
fcer.com,32,32
swiha.edu,1,1
gtsinteriorsupply.com,22,22
baylorhealth.com,783,783
silverminesubs.com,16,16
ingles-markets.com,189,189
baptist-health.com,210,202
eescodist.com,17,17
lakeafterhours.com,12,12
scnbnc.com,39,39
tqtire.com,57,57
frescas.com,5,5
amestools.com,8,8
ryder.com,580,580
leppinksfoodcenters.com,9,9
dreamdinners.com,75,75
petesfresh.com,14,14
sandri.com,14,14
ponchosrestaurant.com,4,4
americinn.com,318,318
timberland.com,68,68
rallys.com,280,280
rent1st.com,10,10
planetsub.com,35,35
chickenshack.com,21,21
ezstop.net,23,23
hartfordmedicalgroup.com,166,166
foreveryogurt.com,20,20
palsweb.com,30,30
marketbasketfoods.com,35,35
ghbass.com,106,106
legoland.com,3,3
eberjey.com,5,5
bertuccis.com,57,57
workworld.com,22,22
altaconvenience.com,109,109
williamschicken.com,37,37
fitworks.com,10,10
tcbk.com,188,188
herefordhouse.com,4,4
aurorahealthcare.org,600,600
lowesfoods.com,71,71
sterlingoptical.com,60,60
frysfood.com,5470,121
fmbnc.com,21,21
communitybankna.com,221,221
carpetone.com,796,796
unleashedbypetco.com,1484,69
justsalad.com,35,35
kingsfishhouse.com,11,11
security-finance.com,924,766
worldpac.com,122,122
ezellschicken.com,13,13
billabong.com,45,45
albertsons.com,742,742
toryburch.com,104,104
fit4mom.com,2017,2017
tirekingdom.com,64,64
bhbt.com,50,50
vitaminworld.com,143,143
valuhomecenters.com,42,42
banknewport.com,19,19
oceanstateurgentcare.com,11,11
vivachicken.com,13,13
bajafresh.com,129,129
charlotterusse.com,358,358
BOBEVANS.COM,480,480
cort.com,125,125
tapsfishhouse.com,4,4
anthropologie.com,215,215
acmestores.com,16,16
jewelryexchange.com,14,14
westernbeef.com,28,28
abcsupply.com,567,567
rentawheel.com,135,135
familyexpress.com,74,74
adamshometownmarkets.com,15,15
shiekhshoes.com,55,55
familycentersuperstores.com,3,3
izzos.com,16,16
malvernschool.com,26,26
firsttennessee.com,326,326
brightnow.com,341,182
wildwingcafe.com,44,44
prairielandfs.com,35,35
thehumanbean.com,87,87
hearusa.com,255,255
drugemp.com,3,3
dixieline.com,10,10
johnstonesupply.com,422,422
anylabtestnow.com,178,178
thepirch.com,4,4
globalselfstorage.us,11,11
athleta.gap.com,164,164
yoglimogli.com,12,12
doctorscare.com,55,55
cardenasmarkets.com,33,33
landsend.com,67,67
storquest.com,143,143
floydsbarbershop.com,118,118
genesishcc.com,410,410
goodoilcompany.com,16,16
alsformalwear.com,48,48
westfieldbank.com,22,22
lecreuset.com,260,92
hm.com,615,615
davesmarketplace.com,10,10
nsbank.com,50,50
siteone.com,438,438
anthonyspizzaandpasta.com,23,23
budget.com,1606,1606
fidelity.com,198,198
bargainhunt.com,90,90
checksmartstores.com,472,166
eyemart.com,8,8
autotire.com,26,26
porsche.com,191,191
bose.eu,90,90
trugreen.com,257,257
justtires.com,281,55
rplumber.com,69,69
lwsupply.com,171,171
mrpickles.com,48,48
lafiestamarkets.com,7,7
chelseagroton.com,15,15
tempurpedic.com,500,500
speedzone.com,2,2
foodsco.net,3559,21
gattispizza.com,76,76
mandarinoriental.com,6,6
americantiredepot.com,103,103
smokeybones.com,63,63
boloco.com,9,9
dchauto.com,35,35
sprinkles.com,24,24
boscovs.com,49,49
lucilleroberts.com,16,16
henribendel.com,23,23
leboulanger.com,11,11
holtzmancorp.com,92,2
mitsubishicars.com,362,362
afbasket.com,17,17
rbfcu.org,81,81
vino100.com,6,6
zgallerie.com,68,68
partsplus.com,76,76
stokesmarket.com,6,6
unitedcheckcashing.com,81,81
rnrwheels.com,127,127
sunandski.com,30,30
lyfekitchen.com,3,3
andpizza.com,35,35
bennigans.com,13,13
hbtbank.com,72,72
urbanoutfitters.com,195,195
roofcenter.com,19,19
food-world-stores.com,4,4
stopaminit.com,23,23
bagnbaggage.com,24,24
shopqualityfoods.com,8,8
bonworth.com,52,52
pizzaranch.com,213,213
jerrysusa.com,27,27
luckysupermarkets.com,70,70
moneymart.ca,548,548
primohoagies.com,83,83
caesars.com,40,3
mypricechopper.com,56,56
freedomoil.com,33,33
aramarkuniform.com,86,86
sutherlands.com,48,48
myeyedr.com,435,435
macaronigrill.com,88,88
vonmaur.com,30,30
maxor.com,15,15
tacocasatexas.com,86,86
stantonoptical.com,131,87
games-workshop.com,1505,74
libertymutual.com,199,199
shoprite.com,317,317
selectphysicaltherapy.com,676,676
completeemergencycare.com,14,14
audiusa.com,303,303
elfamousburrito.com,12,12
tagheuer.com,712,15
lonestarsteakhouse.com,4,4
rosewoodhotels.com,9,9
trihealth.com,473,473
1stcb.com,327,327
getinshapeforwomen.com,43,43
sylvanlearning.com,626,626
usa.lupicia.com,6,6
bullritos.com,18,18
buehlers.com,13,13
victra.com,1036,1036
realodrugs.com,6,6
truefoodkitchen.com,38,38
dynooil.com,12,12
gatorsdockside.com,29,29
pompstire.com,97,97
krystal.com,344,344
timex.com,22,22
vanderbilts.com,9,9
atd-us.com,120,120
stonefiregrill.com,13,13
michaelsjewelers.com,10,10
tokyojoes.com,50,50
fixauto.com,522,522
jalexandersholdings.com/redlandsgrill,46,46
pictureshowent.com,12,12
americanhomefitness.com,7,7
cadillacdealer.com,239,239
wyndhamhotels.com/trademark,31,31
quikstop.com,101,101
pakmail.com,205,205
thingsremembered.com,175,175
burgerstreet.com,19,19
argonautliquor.com,1,1
spherion.com,142,142
dollar.com,181,181
jeilearning.com,88,88
hometownurgentcare.com,10,10
dansfoods.com,3,3
giantfoodstores.com,148,148
wingstogo.com,34,34
ysl.com,33,33
theram.com,19,19
thehummusfactory.com,4,4
agrisupply.com,8,8
workoutanytime.com,166,166
crowntrophy.com,137,137
williams-sonoma.com,220,220
knightdrugs.com,9,9
bayclubs.com,26,26
houseofblues.com,11,11
donovanssteakhouse.com,2,2
eatwalnut.com,7,7
lifestorage.com,791,791
justsavefoods.com,6,6
sprouts.com,331,331
hotdogonastick.com,61,61
lubys.com,79,79
containerstore.com,92,92
piratesdinneradventure.com,2,2
mastertile.net,7,7
theparkingspot.com,31,31
shopassociated.com,38,38
lasalsa.com,14,14
waxcenter.com,725,725
ntb.com,471,471
nahoku.com,37,37
shoneys.com,125,125
goldstarchili.com,79,79
healthtrax.com,16,16
smartstartinc.com,1503,187
cookiesbydesign.com,55,55
radisson.com,74,74
corepoweryoga.com,207,207
grainger.com,251,251
firedpie.com,20,20
getngo.com,19,19
pridestores.com,32,32
originalbuscemis.com,45,45
mazda.com,567,567
bankoncb.com,17,17
noco.com,39,39
macsfreshmarket.com,18,18
covenanthealthcare.com,23,23
gohugos.com,10,10
baptisthealthkentucky.com,8,8
desertfinancial.com,51,51
fridleytheaters.com,20,20
radissonblu.com,3,3
baptisthealth.net,110,110
petclubstores.com,12,12
planetfitness.com,1874,1874
simplymac.com,46,46
ediblearrangements.com,1120,1120
kwikstop1.com,10,10
montgomeryinn.com,2,2
atlanticarepg.com,163,163
nutritionzoneusa.com,22,22
jacksonhewitt.com,5706,5706
bedzzzexpress.com,50,50
gebos.com,21,21
jeep.com,2410,2410
ubs.com,292,292
steakout.com,9,9
pappas.com,15,15
thejoint.com,491,491
hilton.com,274,274
fmcna.com,2612,2612
byrnedairy.com,58,58
italianpie.com,7,7
smartstyle.com,2042,2042
cbsbank.com,50,50
round1usa.com,32,32
hatclub.com,17,17
hollywoodfeed.com,96,96
kingsoopers.com,5462,133
bedmartmattresssuperstores.com,27,27
nordstrom.com,368,122
coldstonecreamery.com,968,968
countymarket.com,95,95
myfoodrite.com,11,11
tropicalsmoothie.com,798,798
peanutgallerychildcare.com,4,4
shakeshack.com,147,147
castrolpremiumlube.com,133,133
lunardis.com,8,8
illegalpetes.com,11,11
fuddruckers.com,150,150
restaurantdepot.com,130,130
zoeskitchen.com,264,264
mimiscafe.com,80,80
quiklendcash.com,7,7
stockadecompanies.com,14,14
roomstogo.com,224,139
dakotawatch.com,73,73
acmemarkets.com,3822,275
thefryecompany.com,16,16
carrabbas.com,224,224
fieldandstreamshop.com,35,35
callaffordable.com,13,13
mynycb.com,264,22
att.com,5521,5521
baers.com,16,16
woodspring.com,266,266
budgethost.com,107,107
aaa.com,1235,1235
iflyworld.com,37,37
berryblendz.com,11,11
scrubsandbeyond.com,120,120
reamsfoods.com,10,10
ecmdi.com,48,48
uspoloassn.com,68,68
advancedbldg.com,8,8
kenjomarkets.com,39,39
wmsfoods.com,10,10
penn-station.com,309,309
westernunion.com,6889,6664
frischs.com,120,120
calibercollision.com,756,756
wetzels.com,355,355
payomatic.com,143,143
quickweightlosscenter.com,43,43
schewels.com,50,50
kidcarepediatrics.com,3,3
concordrx.com,9,9
jaycfoods.com,17,17
fattuesday.com,64,64
arthurmurray.com,235,235
gcrtires.com,151,151
juiceitup.com,81,81
extendedstayamerica.com,630,630
food4less.com,5805,108
ststire.com,559,559
dunntire.com,28,28
publix.com,2352,2352
capfed.com,49,49
kingsdiscount.com,26,26
flyingbiscuit.com,23,23
bankofthewest.com,538,538
beltone.com,1263,1263
txlowcost.com,74,74
homechoicestores.com,17,17
juanpollo.com,25,25
lumberliquidators.com,414,414
koiautoparts.com,54,54
bufordoil.com,11,11
toppers.com,54,54
dkny.com,34,34
twinpeaksrestaurant.com,86,86
amf.com,294,154
thebetterhealthstore.com,14,14
getcosi.com,54,54
regissalons.com,454,454
saintalphonsus.org,209,209
northerntool.com,108,108
froots.com,12,12
centerstatebank.com,129,129
naturalbody.com,9,9
leeoilcompany.com,1,1
lornajane.com,33,33
foodnfun.com,16,16
exhalespa.com,19,19
countrykitchenrestaurants.com,31,31
cobblestone.com,24,24
partycity.com,901,901
bankunited.com,84,84
solidcore.co,38,38
texasmedclinic.com,19,19
massageluxe.com,68,68
oxfordlearning.com,30,30
thepaperstore.com,73,73
atipt.com,816,816
hobbytown.com,124,124
legalseafoods.com,35,35
wyndhamhotels.com/wyndham,93,27
webergrillrestaurant.com,5,5
gfb.org,157,157
benihana.com,78,78
melrosestore.com,100,100
buildabear.com,351,351
expresswaystores.com,16,16
myidealdental.com,69,69
russmarket.com,9,9
dylanscandybar.com,25,25
ccfi.com/99payday,119,119
capecodfive.com,32,32
leemyles.com,29,29
ironmountain.com,228,228
grkfresh.com,5,5
phs.org,9,9
haggar.com,79,79
shinola.com,928,30
ifa-coop.com,23,23
ssm-select.com,74,74
juicegeneration.com,19,19
coffeebeanery.com,43,43
local.safeway.com/pak-n-save/ca.html,3,3
powells.com,5,5
shoedept.com,1107,726
eatgarbanzo.com,28,28
mylapels.com,79,79
eatsa.com,2,2
superiorgrocers.com,45,45
westgateresorts.com,25,25
patelbros.com,57,57
myfavoritemuffin.com,17,17
quiznos.ca,184,184
gillyhicks.com,397,397
autopartintl.com,185,185
debeers.com,4,4
fleetcare.info,360,360
cbac.com,200,200
woodforest.com,756,756
splendid.com,24,24
flywheelsports.com,66,66
thrifty.com,164,164
littlesprouts.com,28,28
foxandhound.com,26,26
factory-connection.com,303,303
retrofitness.com,147,147
firstam.com,526,526
walk-ons.com,28,28
philsbbq.net,4,4
emurgentcare.com,11,11
instyprints.com,26,26
mistercarwash.com,302,302
strackandvantil.com,20,20
drygoodsusa.com,51,51
thenorthface.com,6833,141
mccoys.com,88,88
whitecastle.com,370,370
fitnessheadquarters.com,4,4
ultratantoday.com,83,83
cobbtheatres.com,29,29
goodearthnaturalfoods.com,5,5
imospizza.com,98,98
leesandwiches.com,62,62
carrsqc.com,1652,11
exoticcars.enterprise.com,77,77
hollisterco.com,410,410
kwikshop.com,114,114
johnnysmarkets.com,65,65
citybbq.com,45,45
vans.com,9422,471
penskeautomotive.com,174,5
chiefmarkets.com,12,12
ralphlaurenhome.com,200,200
deltasoniccarwash.com,29,29
ginospizza.com,39,39
cricketwireless.com,4925,4925
clubmonaco.borderfree.com,71,71
fitwize4kids.com,3,3
prevea.com,105,105
pieology.com,133,133
friendshipfoodstores.com,27,27
ffc.com,11,11
maxemhealthurgentcare.com,11,11
themarketexpress.com,15,15
abt.com,1,1
everettclinic.com,31,31
newdixieoil.com,29,29
quakersteakandlube.com,42,42
marriott.com,380,
starwoodhotels.com/stregis,9,
courtyard.marriott.com,1027,
starwoodhotels.com/whotels,27,
marriott.com/fairfield-inn,998,
starwoodhotels.com/fourpoints,131,
ritzcarlton.com,40,
starwoodhotels.com/element,42,
starwoodhotels.com/alofthotels,121,
marriott.com/residence-inn,812,
springhillsuites.com,461,
marriott.com/jw-marriott,31,
starwoodhotels.com/luxury,20,
starwoodhotels.com/lemeridien,19,
marriott.com/renaissance-hotel,85,
towneplacesuites.marriott.com,411,
starwoodhotels.com/tributeportfolio,22,
starwoodhotels.com/westin,124,
starwoodhotels.com/sheraton,182,
starwoodhotels.com/design,8,
marriottvacationclub.com,53,
marriott.com/gaylord-hotels/travel.mi,6,
editionhotels.com,4,
deltahotels.marriott.com,38,
autograph-hotels.marriott.com,110,
achotels.marriott.com,63,
moxy-hotels.marriott.com,19,
audi.com,321,
davannis.com,21,
wyndhamhotels.com/americinn,205,
wyndhamhotels.com/baymont,520,
wyndhamhotels.com/days-inn,1452,
hawthorn.com,104,
wyndhamhotels.com/hojo,182,
wyndhamhotels.com/laquinta,913,
wyndhamhotels.com/microtel,305,
ramada.com,332,
wyndhamhotels.com/en-ca/super-8,1577,
wyndhamhotels.com/trademark,30,
wyndhamhotels.com/en-ca/travelodge,349,
wyndhamhotels.com/tryp,9,
wyndhamhotels.com/wingate,160,
wyndhamhotels.com/wyndham,35,
wyndhamhotels.com/wyndham-garden,70,
wyndhamhotels.com/wyndham-grand,11,
chanellospizza.com,31,
brixxpizza.com,30,
grottorestaurants.com,7,
countrysidecoop.com,17,
strawhatpizza.com,23,
homegoods.com,782,
beautybrands.com,23,
finishline.com,897,
cardenasmarkets.com,32,
trufitathleticclubs.com,31,
petstuff.com,61,
apricotlaneboutique.com,70,
destinationmaternity.com,62,
safeway.com,894,
tods.com,14,
moncler.com,29,
brunellocucinelli.com,44,
balenciaga.com,16,
nordstromrack.com,244,
bestbuy.com,1045,
californiaclosets.com,127,
dogtopia.com,96,
asianfoodmarkets.com,5,
jmclaughlin.com,143,
badaxethrowing.com,29,
jordandrug.com,6,
mountaineermart.com,17,
sendiksmarket.com,17,
kroger.com,1309,
fredmeyer.com,134,
dillons.com,64,
kingsoopers.com,119,
frysfood.com,123,
foodsco.net,22,
metromarket.net,11,
marianos.com,45,
gerbes.com,8,
jaycfoods.com,23,
citymarket.com,36,
bakersplus.com,11,
ralphs.com,191,
qfc.com,62,
owensmarket.com,3,
pay-less.com,9,
smithsfoodanddrug.com,144,
homegoods.com,799,
moxy-hotels.marriott.com,19,
peartreeinn.com,13,
druryhotels.com,126,
selectphysicaltherapy.com,678,
doodlebugs.com,16,
rajbhog.com,13,
primantibros.com,39,
communitymarkets.com,19,
juicestopcafe.com,4,
picknsave.com,94,
footlocker.com,896,
schewels.com,50,
perkinsrestaurants.com,332,
ucbi.com,142,
microsoftstore.com,72,
pavilions.com,26,
larsensrestaurants.com,6,
ulta.com,1225,
scheels.com,26,
slaters5050.com,11,
1hotels.com,4,
joejuice.com,63,
erewhonmarket.com,5,
ticknors.com,11,
earthwisepet.com,63,
rockytopstores.com,29,
1stopstores.net,5,
myapplemarket.com,11,
